json_path,basename,label,label_idx,split,matched_v1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2078.json,cocci.2078.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2079.json,cocci.2079.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.208.json,cocci.208.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2080.json,cocci.2080.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2081.json,cocci.2081.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2082.json,cocci.2082.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2083.json,cocci.2083.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2084.json,cocci.2084.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2085.json,cocci.2085.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2086.json,cocci.2086.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2087.json,cocci.2087.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2088.json,cocci.2088.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2089.json,cocci.2089.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.209.json,cocci.209.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2090.json,cocci.2090.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2091.json,cocci.2091.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2092.json,cocci.2092.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2093.json,cocci.2093.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2094.json,cocci.2094.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2095.json,cocci.2095.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2096.json,cocci.2096.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2097.json,cocci.2097.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2098.json,cocci.2098.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2099.json,cocci.2099.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.21.json,cocci.21.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.210.json,cocci.210.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2100.json,cocci.2100.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2101.json,cocci.2101.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.2102.json,cocci.2102.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.211.json,cocci.211.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.212.json,cocci.212.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.213.json,cocci.213.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.214.json,cocci.214.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.215.json,cocci.215.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.216.json,cocci.216.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.217.json,cocci.217.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.218.json,cocci.218.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.219.json,cocci.219.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.22.json,cocci.22.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.220.json,cocci.220.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.221.json,cocci.221.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.222.json,cocci.222.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.223.json,cocci.223.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.224.json,cocci.224.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.225.json,cocci.225.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.226.json,cocci.226.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.227.json,cocci.227.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.228.json,cocci.228.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.229.json,cocci.229.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.23.json,cocci.23.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.230.json,cocci.230.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.231.json,cocci.231.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.232.json,cocci.232.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.233.json,cocci.233.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.234.json,cocci.234.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.235.json,cocci.235.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.236.json,cocci.236.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.237.json,cocci.237.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.238.json,cocci.238.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.239.json,cocci.239.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.24.json,cocci.24.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.240.json,cocci.240.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.241.json,cocci.241.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.242.json,cocci.242.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.243.json,cocci.243.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.244.json,cocci.244.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.245.json,cocci.245.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.246.json,cocci.246.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.247.json,cocci.247.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.248.json,cocci.248.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.249.json,cocci.249.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.25.json,cocci.25.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.250.json,cocci.250.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.251.json,cocci.251.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.252.json,cocci.252.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.253.json,cocci.253.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.254.json,cocci.254.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.255.json,cocci.255.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.256.json,cocci.256.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.257.json,cocci.257.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.258.json,cocci.258.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.259.json,cocci.259.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.26.json,cocci.26.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.260.json,cocci.260.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.261.json,cocci.261.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.262.json,cocci.262.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.263.json,cocci.263.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.264.json,cocci.264.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.265.json,cocci.265.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.266.json,cocci.266.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.267.json,cocci.267.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.268.json,cocci.268.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.269.json,cocci.269.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.27.json,cocci.27.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.270.json,cocci.270.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.271.json,cocci.271.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.272.json,cocci.272.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.273.json,cocci.273.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.274.json,cocci.274.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.275.json,cocci.275.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.276.json,cocci.276.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.277.json,cocci.277.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.278.json,cocci.278.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.279.json,cocci.279.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.28.json,cocci.28.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.280.json,cocci.280.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.281.json,cocci.281.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.282.json,cocci.282.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.283.json,cocci.283.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.284.json,cocci.284.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.285.json,cocci.285.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.286.json,cocci.286.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.287.json,cocci.287.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.288.json,cocci.288.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.289.json,cocci.289.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.29.json,cocci.29.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.290.json,cocci.290.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.291.json,cocci.291.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.292.json,cocci.292.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.293.json,cocci.293.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.294.json,cocci.294.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.295.json,cocci.295.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.296.json,cocci.296.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.297.json,cocci.297.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.298.json,cocci.298.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.299.json,cocci.299.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.3.json,cocci.3.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.30.json,cocci.30.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.300.json,cocci.300.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.301.json,cocci.301.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.302.json,cocci.302.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.303.json,cocci.303.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.304.json,cocci.304.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.305.json,cocci.305.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.306.json,cocci.306.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.307.json,cocci.307.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.308.json,cocci.308.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.309.json,cocci.309.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.31.json,cocci.31.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.310.json,cocci.310.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.311.json,cocci.311.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.312.json,cocci.312.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.313.json,cocci.313.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.314.json,cocci.314.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.315.json,cocci.315.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.316.json,cocci.316.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.317.json,cocci.317.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.318.json,cocci.318.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.319.json,cocci.319.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.32.json,cocci.32.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.320.json,cocci.320.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.321.json,cocci.321.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.322.json,cocci.322.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.323.json,cocci.323.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.324.json,cocci.324.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.325.json,cocci.325.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.326.json,cocci.326.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.327.json,cocci.327.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.328.json,cocci.328.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.329.json,cocci.329.jpg,coccidiosis,0,val,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.33.json,cocci.33.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.330.json,cocci.330.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.331.json,cocci.331.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.332.json,cocci.332.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.333.json,cocci.333.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.334.json,cocci.334.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.335.json,cocci.335.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.336.json,cocci.336.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.337.json,cocci.337.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.338.json,cocci.338.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.339.json,cocci.339.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.34.json,cocci.34.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.340.json,cocci.340.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.341.json,cocci.341.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.342.json,cocci.342.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.343.json,cocci.343.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.344.json,cocci.344.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.345.json,cocci.345.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.346.json,cocci.346.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.347.json,cocci.347.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.348.json,cocci.348.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.349.json,cocci.349.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.35.json,cocci.35.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.350.json,cocci.350.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.351.json,cocci.351.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.352.json,cocci.352.jpg,coccidiosis,0,test,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.353.json,cocci.353.jpg,coccidiosis,0,train,1
../../Data/downloads/zenodo_4628934_poultry_fecal/content (2)/imgSegmentation/cocci/cocci.354.json,cocci.354.jpg,coccidiosis,0,train,1
