path,label,label_idx,duration_s,sample_rate,n_windows_train,split
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/69.wav,unhealthy,1,90.36,48000,20,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/7.wav,unhealthy,1,16.57,48000,7,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/70.wav,unhealthy,1,15.06,48000,6,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/71.wav,unhealthy,1,12.05,48000,5,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/72.wav,unhealthy,1,21.08,48000,9,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/73.wav,unhealthy,1,33.13,48000,15,test
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/74.wav,unhealthy,1,12.05,48000,5,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/75.wav,unhealthy,1,28.61,48000,13,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/76.wav,unhealthy,1,82.83,48000,20,test
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/77.wav,unhealthy,1,22.59,48000,10,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/78.wav,unhealthy,1,45.18,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/79.wav,unhealthy,1,42.17,48000,20,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/8.wav,unhealthy,1,16.57,48000,7,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/80.wav,unhealthy,1,54.22,48000,20,test
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/81.wav,unhealthy,1,10.76,48000,4,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/82.wav,unhealthy,1,30.64,48000,14,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/83.wav,unhealthy,1,34.05,48000,16,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/84.wav,unhealthy,1,28.37,48000,13,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/85.wav,unhealthy,1,26.10,48000,12,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/86.wav,unhealthy,1,3.55,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/87.wav,unhealthy,1,4.40,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/88.wav,unhealthy,1,6.67,48000,2,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/89.wav,unhealthy,1,4.19,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/9.wav,unhealthy,1,16.57,48000,7,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/90.wav,unhealthy,1,2.91,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/91.wav,unhealthy,1,3.62,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/92.wav,unhealthy,1,3.69,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/93.wav,unhealthy,1,1.99,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/94.wav,unhealthy,1,4.26,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/95.wav,unhealthy,1,10.07,48000,4,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/96.wav,unhealthy,1,9.22,48000,3,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/97.wav,unhealthy,1,3.33,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/98.wav,unhealthy,1,6.17,48000,2,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Unhealthy/99.wav,unhealthy,1,0.46,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/1.wav,noise,2,2.09,48000,1,test
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/10.wav,noise,2,48.69,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/11.wav,noise,2,61.64,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/12.wav,noise,2,42.99,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/13.wav,noise,2,42.47,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/14.wav,noise,2,69.41,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/15.wav,noise,2,59.56,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/16.wav,noise,2,58.01,48000,20,test
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/17.wav,noise,2,37.29,48000,17,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/18.wav,noise,2,52.83,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/19.wav,noise,2,32.13,48000,15,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/2.wav,noise,2,4.70,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/20.wav,noise,2,67.37,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/21.wav,noise,2,30.57,48000,14,test
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/22.wav,noise,2,35.76,48000,16,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/23.wav,noise,2,41.46,48000,19,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/24.wav,noise,2,27.46,48000,12,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/25.wav,noise,2,23.32,48000,10,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/26.wav,noise,2,26.43,48000,12,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/27.wav,noise,2,36.27,48000,17,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/28.wav,noise,2,38.62,48000,18,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/29.wav,noise,2,7.72,48000,2,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/3.wav,noise,2,4.93,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/30.wav,noise,2,13.39,48000,5,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/31.wav,noise,2,9.78,48000,3,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/32.wav,noise,2,19.05,48000,8,test
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/33.wav,noise,2,4.63,48000,1,test
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/34.wav,noise,2,28.92,48000,13,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/35.wav,noise,2,86.49,48000,20,test
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/36.wav,noise,2,14.20,48000,6,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/37.wav,noise,2,20.18,48000,9,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/38.wav,noise,2,19.66,48000,8,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/39.wav,noise,2,82.26,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/4.wav,noise,2,1.69,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/40.wav,noise,2,34.56,48000,16,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/41.wav,noise,2,64.21,48000,20,test
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/42.wav,noise,2,41.52,48000,19,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/43.wav,noise,2,29.66,48000,13,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/44.wav,noise,2,55.96,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/45.wav,noise,2,52.35,48000,20,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/46.wav,noise,2,34.30,48000,16,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/47.wav,noise,2,32.36,48000,15,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/48.wav,noise,2,47.32,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/49.wav,noise,2,30.92,48000,14,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/5.wav,noise,2,104.04,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/50.wav,noise,2,26.21,48000,12,test
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/51.wav,noise,2,2.63,48000,1,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/52.wav,noise,2,7.76,48000,2,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/53.wav,noise,2,7.49,48000,2,test
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/54.wav,noise,2,18.58,48000,8,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/55.wav,noise,2,32.86,48000,15,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/56.wav,noise,2,27.04,48000,12,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/57.wav,noise,2,18.58,48000,8,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/58.wav,noise,2,30.37,48000,14,test
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/59.wav,noise,2,52.27,48000,20,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/6.wav,noise,2,82.67,48000,20,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/60.wav,noise,2,36.74,48000,17,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/61.wav,noise,2,92.79,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/62.wav,noise,2,68.05,48000,20,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/63.wav,noise,2,79.39,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/64.wav,noise,2,73.72,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/65.wav,noise,2,57.74,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/66.wav,noise,2,37.63,48000,17,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/67.wav,noise,2,52.07,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/68.wav,noise,2,59.28,48000,20,test
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/69.wav,noise,2,65.99,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/7.wav,noise,2,79.32,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/70.wav,noise,2,90.21,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/71.wav,noise,2,2.75,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/72.wav,noise,2,6.19,48000,2,test
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/73.wav,noise,2,2.21,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/74.wav,noise,2,6.05,48000,2,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/75.wav,noise,2,3.94,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/76.wav,noise,2,27.24,48000,12,test
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/77.wav,noise,2,33.00,48000,15,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/78.wav,noise,2,22.76,48000,10,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/79.wav,noise,2,18.21,48000,8,val
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/8.wav,noise,2,40.40,48000,19,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/80.wav,noise,2,52.34,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/81.wav,noise,2,40.96,48000,19,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/82.wav,noise,2,61.38,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/83.wav,noise,2,31.83,48000,14,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/84.wav,noise,2,54.56,48000,20,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/85.wav,noise,2,12.48,48000,5,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/86.wav,noise,2,0.58,48000,1,train
../../Data/downloads/mendeley_vocalization/Chicken_Audio_Dataset/Noise/9.wav,noise,2,53.35,48000,20,train
