path,label_path,clip,orig_split,split,n_objects,class_hist
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/120910-10-_png.rf.8650959bc55de9e502e5badc711155c5.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/120910-10-_png.rf.8650959bc55de9e502e5badc711155c5.txt,120910-10-,train,train,13,4|8|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/120910-11-_png.rf.08ddf6d0316ef83138f908ec49b2fc72.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/120910-11-_png.rf.08ddf6d0316ef83138f908ec49b2fc72.txt,120910-11-,train,train,12,0|10|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/120910-13-_png.rf.6488fca37a162cbca3b6c5f45eefd6ce.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/120910-13-_png.rf.6488fca37a162cbca3b6c5f45eefd6ce.txt,120910-13-,train,train,12,2|8|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/120910-15-_png.rf.3c74765eef8e7b107a6263f8653dfe06.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/120910-15-_png.rf.3c74765eef8e7b107a6263f8653dfe06.txt,120910-15-,train,test,12,2|8|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/120910-2-_png.rf.5991479882a0b4023efcc52dd0d57eba.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/120910-2-_png.rf.5991479882a0b4023efcc52dd0d57eba.txt,120910-2-,train,train,12,4|6|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/120910-3-_png.rf.ebaa60a8a2ca8231af417bd4ace462a8.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/120910-3-_png.rf.ebaa60a8a2ca8231af417bd4ace462a8.txt,120910-3-,train,train,12,3|5|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/120910-4-_png.rf.69b8217894bb5e6aa69fee007ba6f1ee.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/120910-4-_png.rf.69b8217894bb5e6aa69fee007ba6f1ee.txt,120910-4-,train,train,12,2|4|6
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/120910-5-_png.rf.7d38ac10137db1c9f50312e3d549376b.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/120910-5-_png.rf.7d38ac10137db1c9f50312e3d549376b.txt,120910-5-,train,train,12,3|6|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/120910-6-_png.rf.1a3bae146d40d26e32ae7d267d899de1.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/120910-6-_png.rf.1a3bae146d40d26e32ae7d267d899de1.txt,120910-6-,train,val,12,0|10|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/120910-7-_png.rf.db0fc2850f68f077362fdecfae5aa96c.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/120910-7-_png.rf.db0fc2850f68f077362fdecfae5aa96c.txt,120910-7-,train,train,12,3|8|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/120910-8-_png.rf.44395a1db4dc25250bfab32f915101ab.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/120910-8-_png.rf.44395a1db4dc25250bfab32f915101ab.txt,120910-8-,train,train,12,2|6|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1209_jpg.rf.d2d22a475c2c72406750c4e60fcdc2fe.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1209_jpg.rf.d2d22a475c2c72406750c4e60fcdc2fe.txt,1209,train,train,2,2|0|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1211_jpg.rf.cdf0f8332e6e9b76cf28413303964999.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1211_jpg.rf.cdf0f8332e6e9b76cf28413303964999.txt,1211,train,train,2,2|0|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1213_jpg.rf.b9e1dbc002ead4022382c69defa48984.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1213_jpg.rf.b9e1dbc002ead4022382c69defa48984.txt,1213,train,val,2,2|0|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1214_jpg.rf.1ec2e61a8fa433dfb5ebe6b237d90f39.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1214_jpg.rf.1ec2e61a8fa433dfb5ebe6b237d90f39.txt,1214,train,train,1,1|0|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1215_jpg.rf.1612b6072cd90db8be25b97f3643b34c.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1215_jpg.rf.1612b6072cd90db8be25b97f3643b34c.txt,1215,train,train,12,0|11|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121617-10_png.rf.40d3de996af467681712ef32806c321d.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121617-10_png.rf.40d3de996af467681712ef32806c321d.txt,121617,train,train,12,2|10|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121617-1_png.rf.8a420a4bd465f31ca9a16eb373fd3a05.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121617-1_png.rf.8a420a4bd465f31ca9a16eb373fd3a05.txt,121617,train,train,12,6|6|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121617-2_png.rf.41be526a15a902b355a7f10a247c095a.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121617-2_png.rf.41be526a15a902b355a7f10a247c095a.txt,121617,train,train,12,1|4|7
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121617-4_png.rf.942390afa5ca7ba936471e7799ef0a7e.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121617-4_png.rf.942390afa5ca7ba936471e7799ef0a7e.txt,121617,train,train,12,5|7|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121617-5_png.rf.993b9175ce88ac3dd43d1368146b444f.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121617-5_png.rf.993b9175ce88ac3dd43d1368146b444f.txt,121617,train,train,12,1|9|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121617-8_png.rf.9bb67983b74bf9c85907160e2b16022b.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121617-8_png.rf.9bb67983b74bf9c85907160e2b16022b.txt,121617,train,train,12,5|6|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1216_jpg.rf.342273bdc3fc67c3e9a398dea6764ac5.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1216_jpg.rf.342273bdc3fc67c3e9a398dea6764ac5.txt,1216,train,train,1,1|0|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121817-10_png.rf.4d0987431061708479496bd70605d9bf.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121817-10_png.rf.4d0987431061708479496bd70605d9bf.txt,121817,train,train,12,5|6|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121817-13_png.rf.f3ffe63e66a56238e1c2f61e88f9ebf3.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121817-13_png.rf.f3ffe63e66a56238e1c2f61e88f9ebf3.txt,121817,train,train,12,1|5|6
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121817-14_png.rf.975e61e3fae4e6803724e1ed41a7a564.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121817-14_png.rf.975e61e3fae4e6803724e1ed41a7a564.txt,121817,train,train,12,6|4|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121817-15_png.rf.f87eed3526b5efc4c9bdd40c54b70ef1.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121817-15_png.rf.f87eed3526b5efc4c9bdd40c54b70ef1.txt,121817,train,train,12,4|5|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121817-16_png.rf.bf7b352ea3810934f7ef39cdc1ded27a.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121817-16_png.rf.bf7b352ea3810934f7ef39cdc1ded27a.txt,121817,train,train,12,4|5|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121817-1_png.rf.4ba37c5829f0e381151c036c774dc26a.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121817-1_png.rf.4ba37c5829f0e381151c036c774dc26a.txt,121817,train,train,12,6|4|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121817-3_png.rf.8bfc08451e78ae52d7821292005478f8.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121817-3_png.rf.8bfc08451e78ae52d7821292005478f8.txt,121817,train,train,12,0|9|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121817-4_png.rf.8b6fb47bd950fbf0f878cac60fcbc6ac.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121817-4_png.rf.8b6fb47bd950fbf0f878cac60fcbc6ac.txt,121817,train,train,12,5|5|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121817-5_png.rf.78be2dbc5b4bd316d438530366b52a8b.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121817-5_png.rf.78be2dbc5b4bd316d438530366b52a8b.txt,121817,train,train,12,3|8|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121817-6_png.rf.102212c88764764d04c8656a1bd3d1f5.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121817-6_png.rf.102212c88764764d04c8656a1bd3d1f5.txt,121817,train,train,12,2|6|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121817-7_png.rf.4f8340aedbca48a769b24340ca861c3f.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121817-7_png.rf.4f8340aedbca48a769b24340ca861c3f.txt,121817,train,train,12,4|6|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121817-8_png.rf.994564f86910a3b9c1c3b07e677b9875.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121817-8_png.rf.994564f86910a3b9c1c3b07e677b9875.txt,121817,train,train,12,4|5|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121817-9_png.rf.3867a1f8d7110fd108beca571128a161.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121817-9_png.rf.3867a1f8d7110fd108beca571128a161.txt,121817,train,train,12,0|6|6
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121833-1-_png.rf.1b648313147ddef118de0d3c8ca3c96d.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121833-1-_png.rf.1b648313147ddef118de0d3c8ca3c96d.txt,121833-1-,train,train,12,7|5|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121833-12-_png.rf.aed883de39eeea330bb252fae1221f2b.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121833-12-_png.rf.aed883de39eeea330bb252fae1221f2b.txt,121833-12-,train,val,12,2|10|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121833-2-_png.rf.df5006c9ff1307f4308fddc440586be0.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121833-2-_png.rf.df5006c9ff1307f4308fddc440586be0.txt,121833-2-,train,train,12,4|6|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121833-5-_png.rf.d7b44cffcde9355c2da3d2265d3fdaaa.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121833-5-_png.rf.d7b44cffcde9355c2da3d2265d3fdaaa.txt,121833-5-,train,train,12,3|7|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121833-8-_png.rf.7606d8d5a548a75de6cfff7a7b086e4f.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121833-8-_png.rf.7606d8d5a548a75de6cfff7a7b086e4f.txt,121833-8-,train,train,12,2|10|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/121833-9-_png.rf.99f3250b12fc5b6daeb88ae19ffa2c26.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/121833-9-_png.rf.99f3250b12fc5b6daeb88ae19ffa2c26.txt,121833-9-,train,train,12,2|6|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1219_jpg.rf.56fbe86ad364bbbfe79129d12cff7ab3.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1219_jpg.rf.56fbe86ad364bbbfe79129d12cff7ab3.txt,1219,train,val,2,2|0|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1220_jpg.rf.8661f29355cfc3ab26d006870cc147cc.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1220_jpg.rf.8661f29355cfc3ab26d006870cc147cc.txt,1220,train,val,4,4|0|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122226-10-_png.rf.4e401ae1b924525ca1294a0f19349dd8.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122226-10-_png.rf.4e401ae1b924525ca1294a0f19349dd8.txt,122226-10-,train,train,13,1|5|7
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122226-11-_png.rf.52e900d76d042f8d6217e95ff0ee8095.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122226-11-_png.rf.52e900d76d042f8d6217e95ff0ee8095.txt,122226-11-,train,train,12,2|9|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122226-12-_png.rf.7f04f5d0f0713a17b1c6e8a89249bd87.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122226-12-_png.rf.7f04f5d0f0713a17b1c6e8a89249bd87.txt,122226-12-,train,train,12,1|11|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122226-13-_png.rf.89313069041aeb3d618f25aa4fe92027.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122226-13-_png.rf.89313069041aeb3d618f25aa4fe92027.txt,122226-13-,train,train,12,1|9|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122226-14-_png.rf.e33329d4402037aa8891d16856da3b85.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122226-14-_png.rf.e33329d4402037aa8891d16856da3b85.txt,122226-14-,train,val,12,1|6|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122226-16-_png.rf.c7947a38e6d51afde27b0a61d9677ec9.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122226-16-_png.rf.c7947a38e6d51afde27b0a61d9677ec9.txt,122226-16-,train,train,12,2|10|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122226-17-_png.rf.2e8b0f7c999f3c73d2b16d5a0321e311.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122226-17-_png.rf.2e8b0f7c999f3c73d2b16d5a0321e311.txt,122226-17-,train,train,12,1|9|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122226-2-_png.rf.de6ece299e4e6b2395217e16851358d0.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122226-2-_png.rf.de6ece299e4e6b2395217e16851358d0.txt,122226-2-,train,train,12,2|9|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122226-3-_png.rf.84ad90a04c6df708f13aef0a8d7267b3.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122226-3-_png.rf.84ad90a04c6df708f13aef0a8d7267b3.txt,122226-3-,train,train,12,1|7|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122226-4-_png.rf.f216e4e5006c275fd0dcd30369ecada6.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122226-4-_png.rf.f216e4e5006c275fd0dcd30369ecada6.txt,122226-4-,train,train,12,0|12|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122226-5-_png.rf.9b1ce79751ebe4ac34a05e1c70d4b4a7.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122226-5-_png.rf.9b1ce79751ebe4ac34a05e1c70d4b4a7.txt,122226-5-,train,train,12,2|3|7
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122226-6-_png.rf.692fc1ec15c4f47f75aef71a412b14fc.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122226-6-_png.rf.692fc1ec15c4f47f75aef71a412b14fc.txt,122226-6-,train,train,12,5|6|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122226-7-_png.rf.ff85331677bdd50c272d602d22229b51.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122226-7-_png.rf.ff85331677bdd50c272d602d22229b51.txt,122226-7-,train,train,12,5|1|6
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122226-9-_png.rf.5d010a23c216cc0a8efe442512c7ab0f.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122226-9-_png.rf.5d010a23c216cc0a8efe442512c7ab0f.txt,122226-9-,train,val,12,5|5|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1222262-10-_png.rf.c3461acb0bd3f6610b45e61e1b9f056d.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1222262-10-_png.rf.c3461acb0bd3f6610b45e61e1b9f056d.txt,1222262-10-,train,train,12,5|6|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1222262-11-_png.rf.b06dcbfc05cea6a998ca66a3a798f354.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1222262-11-_png.rf.b06dcbfc05cea6a998ca66a3a798f354.txt,1222262-11-,train,train,12,5|4|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1222262-12-_png.rf.fa74757c012854304bd27c6cb9cec12a.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1222262-12-_png.rf.fa74757c012854304bd27c6cb9cec12a.txt,1222262-12-,train,train,12,4|7|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1222262-13-_png.rf.e158a9b726d36c723f4f448143c0a3bc.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1222262-13-_png.rf.e158a9b726d36c723f4f448143c0a3bc.txt,1222262-13-,train,train,12,3|5|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1222262-14-_png.rf.f6bf8dddece75b76cd1cf4251ddc4edb.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1222262-14-_png.rf.f6bf8dddece75b76cd1cf4251ddc4edb.txt,1222262-14-,train,train,12,2|10|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1222262-15-_png.rf.06feaba5d81a5e9ccd7a6f7764ed6955.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1222262-15-_png.rf.06feaba5d81a5e9ccd7a6f7764ed6955.txt,1222262-15-,train,train,12,2|8|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1222262-16-_png.rf.c37f2f7743463572f9ea0ade60f50010.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1222262-16-_png.rf.c37f2f7743463572f9ea0ade60f50010.txt,1222262-16-,train,train,12,4|2|6
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1222262-17-_png.rf.4b56e1239f48c58007b596c81976174d.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1222262-17-_png.rf.4b56e1239f48c58007b596c81976174d.txt,1222262-17-,train,train,12,3|4|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1222262-2-_png.rf.ef8d4f4b12c8c36c5718f62f864dad18.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1222262-2-_png.rf.ef8d4f4b12c8c36c5718f62f864dad18.txt,1222262-2-,train,train,12,3|8|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1222262-4-_png.rf.e60858968d3b6e7978e94314c7589d30.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1222262-4-_png.rf.e60858968d3b6e7978e94314c7589d30.txt,1222262-4-,train,test,12,3|6|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1222262-5-_png.rf.91fb2f47d8f14f9fa8abe2c99fb2c08c.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1222262-5-_png.rf.91fb2f47d8f14f9fa8abe2c99fb2c08c.txt,1222262-5-,train,test,13,0|7|6
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1222262-6-_png.rf.db8ea330ed66c54ad7e90e8ebbe5877a.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1222262-6-_png.rf.db8ea330ed66c54ad7e90e8ebbe5877a.txt,1222262-6-,train,train,12,2|7|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1222262-7-_png.rf.4f8c90bb238a5a3ba3d2a1f643be4613.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1222262-7-_png.rf.4f8c90bb238a5a3ba3d2a1f643be4613.txt,1222262-7-,train,train,12,4|8|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1222262-8-_png.rf.c5f3ca9775f29db22e5b51929bf7f075.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1222262-8-_png.rf.c5f3ca9775f29db22e5b51929bf7f075.txt,1222262-8-,train,train,13,2|6|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/1222262-9-_png.rf.22697ee2f534023ead65036e8cbb5776.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/1222262-9-_png.rf.22697ee2f534023ead65036e8cbb5776.txt,1222262-9-,train,train,12,4|3|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122557-10_png.rf.a8c5ee0d7897e37056a56ae8571586dc.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122557-10_png.rf.a8c5ee0d7897e37056a56ae8571586dc.txt,122557,train,val,12,4|8|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122557-11_png.rf.a7603e577cf5f58d406bbe897b27acae.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122557-11_png.rf.a7603e577cf5f58d406bbe897b27acae.txt,122557,train,val,12,1|9|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122557-12_png.rf.f8b89fa1242ce2e93c30f2b4d04afb81.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122557-12_png.rf.f8b89fa1242ce2e93c30f2b4d04afb81.txt,122557,train,val,12,3|7|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122557-13_png.rf.6e2700ef226aed339269d34c0cffb260.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122557-13_png.rf.6e2700ef226aed339269d34c0cffb260.txt,122557,train,val,12,2|6|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122557-14_png.rf.0530b7fb7face62bd2031eb8f3577413.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122557-14_png.rf.0530b7fb7face62bd2031eb8f3577413.txt,122557,train,val,12,4|7|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122557-15_png.rf.036391748a3bebe683a2e9a9ef79e0e6.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122557-15_png.rf.036391748a3bebe683a2e9a9ef79e0e6.txt,122557,train,val,12,1|10|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122557-1_png.rf.5ea140c2265bdbf5c97303d8037b566a.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122557-1_png.rf.5ea140c2265bdbf5c97303d8037b566a.txt,122557,train,val,12,4|7|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122557-2_png.rf.5f471dc54e9e1d0ebeb8a55f8a3bf2cf.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122557-2_png.rf.5f471dc54e9e1d0ebeb8a55f8a3bf2cf.txt,122557,train,val,12,1|6|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122557-4_png.rf.67e43e0e0ed5ea1a002ee0fc7767abc2.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122557-4_png.rf.67e43e0e0ed5ea1a002ee0fc7767abc2.txt,122557,train,val,12,3|5|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122557-5_png.rf.0f5b044d84e48baa7795c52cbf066b6f.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122557-5_png.rf.0f5b044d84e48baa7795c52cbf066b6f.txt,122557,train,val,12,5|4|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/122557-7_png.rf.e78af99625f31ad5727fb91c12b5a3f4.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/122557-7_png.rf.e78af99625f31ad5727fb91c12b5a3f4.txt,122557,train,val,12,0|11|1
