path,label_path,clip,orig_split,split,n_objects,class_hist
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154876_jpg.rf.8d2f1aea5417959f0981a77063ce5c5f.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154876_jpg.rf.8d2f1aea5417959f0981a77063ce5c5f.txt,1672722154876,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154876_jpg.rf.8eb837243e1f27230cc41720d3b37ac4.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154876_jpg.rf.8eb837243e1f27230cc41720d3b37ac4.txt,1672722154876,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154876_jpg.rf.9c86956b7113a0ce9aa866a726ec2003.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154876_jpg.rf.9c86956b7113a0ce9aa866a726ec2003.txt,1672722154876,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154876_jpg.rf.b19c53695749292f01872586ffd938c1.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154876_jpg.rf.b19c53695749292f01872586ffd938c1.txt,1672722154876,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154876_jpg.rf.fa81e7422ceb27bec5c25dd6b82768e4.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154876_jpg.rf.fa81e7422ceb27bec5c25dd6b82768e4.txt,1672722154876,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154886_jpg.rf.491cb8a1ad917c2a21baaa9515aaa709.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154886_jpg.rf.491cb8a1ad917c2a21baaa9515aaa709.txt,1672722154886,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154886_jpg.rf.e64e32acfc1f389d9561038e455529b6.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154886_jpg.rf.e64e32acfc1f389d9561038e455529b6.txt,1672722154886,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154886_jpg.rf.f0c205c200def2d9a68a25dd99873fcd.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154886_jpg.rf.f0c205c200def2d9a68a25dd99873fcd.txt,1672722154886,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154929_jpg.rf.3fac2a06bee9d8d221d7351f23aa7a9c.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154929_jpg.rf.3fac2a06bee9d8d221d7351f23aa7a9c.txt,1672722154929,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154929_jpg.rf.4c90a3f5524e30adfad9f4c1fcee9fd2.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154929_jpg.rf.4c90a3f5524e30adfad9f4c1fcee9fd2.txt,1672722154929,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154929_jpg.rf.65064e3223d9abe1db7a2b10e739b6d9.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154929_jpg.rf.65064e3223d9abe1db7a2b10e739b6d9.txt,1672722154929,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154929_jpg.rf.655387aa6088c9578bd7c73d181bf4c5.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154929_jpg.rf.655387aa6088c9578bd7c73d181bf4c5.txt,1672722154929,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154929_jpg.rf.c74ad5dae40a25b86a719a87b946d924.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154929_jpg.rf.c74ad5dae40a25b86a719a87b946d924.txt,1672722154929,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154929_jpg.rf.f050cd296ce934af3ddf5c0bd834306b.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154929_jpg.rf.f050cd296ce934af3ddf5c0bd834306b.txt,1672722154929,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154934_jpg.rf.032d599c6db862941aed3e9a0248616c.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154934_jpg.rf.032d599c6db862941aed3e9a0248616c.txt,1672722154934,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154934_jpg.rf.971a628c4cb79a2a0cbb577c19708aa8.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154934_jpg.rf.971a628c4cb79a2a0cbb577c19708aa8.txt,1672722154934,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154934_jpg.rf.abe0549464c46c39bcd5a9fc1417c9d3.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154934_jpg.rf.abe0549464c46c39bcd5a9fc1417c9d3.txt,1672722154934,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154934_jpg.rf.c678d494d5be79f3915b38dbcdef64d3.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154934_jpg.rf.c678d494d5be79f3915b38dbcdef64d3.txt,1672722154934,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154934_jpg.rf.dee42e09d2c641d5a2de0db9a232e417.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154934_jpg.rf.dee42e09d2c641d5a2de0db9a232e417.txt,1672722154934,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154934_jpg.rf.f1e43e1c7c37a97f1e261fa0eee3eb0c.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154934_jpg.rf.f1e43e1c7c37a97f1e261fa0eee3eb0c.txt,1672722154934,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154938_jpg.rf.7e23c4ddee4807ac59499da03497fb76.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154938_jpg.rf.7e23c4ddee4807ac59499da03497fb76.txt,1672722154938,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154938_jpg.rf.986c1f8f4ce6688fac3991d6d2a7983f.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154938_jpg.rf.986c1f8f4ce6688fac3991d6d2a7983f.txt,1672722154938,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154938_jpg.rf.d56eeac1d9dd5b41b54ccd02fd7463a9.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154938_jpg.rf.d56eeac1d9dd5b41b54ccd02fd7463a9.txt,1672722154938,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154943_jpg.rf.1ae8f5f3676c972dbbac20b946cf3661.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154943_jpg.rf.1ae8f5f3676c972dbbac20b946cf3661.txt,1672722154943,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154943_jpg.rf.49f827ef73e980b570c3d3457e4ddfee.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154943_jpg.rf.49f827ef73e980b570c3d3457e4ddfee.txt,1672722154943,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154943_jpg.rf.a6f95e8e2308ae3bb5740db1c6708b6f.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154943_jpg.rf.a6f95e8e2308ae3bb5740db1c6708b6f.txt,1672722154943,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154948_jpg.rf.2f778c0822d87a4b38385000e05bb4a4.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154948_jpg.rf.2f778c0822d87a4b38385000e05bb4a4.txt,1672722154948,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154948_jpg.rf.78ad4ef74c747a670057bc42a0748f0a.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154948_jpg.rf.78ad4ef74c747a670057bc42a0748f0a.txt,1672722154948,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154948_jpg.rf.b6e16a9136a4dbf7ca08075397d70158.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154948_jpg.rf.b6e16a9136a4dbf7ca08075397d70158.txt,1672722154948,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154958_jpg.rf.6ac21ae6b5deb582529aacc5b289270c.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154958_jpg.rf.6ac21ae6b5deb582529aacc5b289270c.txt,1672722154958,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154958_jpg.rf.b5d7d0ab4089d0d557f92d29aa4ae775.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154958_jpg.rf.b5d7d0ab4089d0d557f92d29aa4ae775.txt,1672722154958,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154958_jpg.rf.d6d89c7198cdde3e66d6eb3b40874a6f.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154958_jpg.rf.d6d89c7198cdde3e66d6eb3b40874a6f.txt,1672722154958,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154962_jpg.rf.165aec1bffa39b3ae526f8525a0d1698.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154962_jpg.rf.165aec1bffa39b3ae526f8525a0d1698.txt,1672722154962,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154962_jpg.rf.44f2544594da57e9c5ecf265bdb765dc.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154962_jpg.rf.44f2544594da57e9c5ecf265bdb765dc.txt,1672722154962,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154962_jpg.rf.5c0bbc41ec2b89299713bd553e85123e.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154962_jpg.rf.5c0bbc41ec2b89299713bd553e85123e.txt,1672722154962,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154962_jpg.rf.8f1d25a56dcd43f73429d2fb63f4d794.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154962_jpg.rf.8f1d25a56dcd43f73429d2fb63f4d794.txt,1672722154962,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154962_jpg.rf.b402c3dbdfb5f909a4b4744df19eac55.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154962_jpg.rf.b402c3dbdfb5f909a4b4744df19eac55.txt,1672722154962,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154962_jpg.rf.e709d7c1ed65b3837af04b0f9ac57eec.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154962_jpg.rf.e709d7c1ed65b3837af04b0f9ac57eec.txt,1672722154962,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154977_jpg.rf.3b1446ad8759fb889f166818e6d287ca.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154977_jpg.rf.3b1446ad8759fb889f166818e6d287ca.txt,1672722154977,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154977_jpg.rf.56671fae6d0013e71291dbfdd770aee5.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154977_jpg.rf.56671fae6d0013e71291dbfdd770aee5.txt,1672722154977,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154977_jpg.rf.57dc5b9dd8288268263eaaa56056bc74.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154977_jpg.rf.57dc5b9dd8288268263eaaa56056bc74.txt,1672722154977,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154977_jpg.rf.695af89cede61963de4205b880dba533.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154977_jpg.rf.695af89cede61963de4205b880dba533.txt,1672722154977,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154977_jpg.rf.72ab5b33b4ced80f0985220366553d2e.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154977_jpg.rf.72ab5b33b4ced80f0985220366553d2e.txt,1672722154977,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154977_jpg.rf.eef7877c0fcf124b1bddf91871db3815.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154977_jpg.rf.eef7877c0fcf124b1bddf91871db3815.txt,1672722154977,train,val,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154982_jpg.rf.76264d351ad6a8e45fc6d284f6b5d275.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154982_jpg.rf.76264d351ad6a8e45fc6d284f6b5d275.txt,1672722154982,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154982_jpg.rf.a0d1393f182ec562c27d9da143ca9f13.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154982_jpg.rf.a0d1393f182ec562c27d9da143ca9f13.txt,1672722154982,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154982_jpg.rf.b36eb0017b1dd151ae0170d9452abb24.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154982_jpg.rf.b36eb0017b1dd151ae0170d9452abb24.txt,1672722154982,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154991_jpg.rf.1b1f1bc4b254e791a1eb542748c3419d.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154991_jpg.rf.1b1f1bc4b254e791a1eb542748c3419d.txt,1672722154991,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154991_jpg.rf.968e128a5df7ae47442e05a421a5a3ec.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154991_jpg.rf.968e128a5df7ae47442e05a421a5a3ec.txt,1672722154991,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154991_jpg.rf.daae7d3bb99a6bee312c74ba0108b392.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154991_jpg.rf.daae7d3bb99a6bee312c74ba0108b392.txt,1672722154991,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154996_jpg.rf.457ea51ac30d104289d7689ad4930523.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154996_jpg.rf.457ea51ac30d104289d7689ad4930523.txt,1672722154996,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154996_jpg.rf.77ea8f849796546bd95406312f0063a6.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154996_jpg.rf.77ea8f849796546bd95406312f0063a6.txt,1672722154996,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722154996_jpg.rf.f54cc3492f5edcb8307b315a6594b2c6.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722154996_jpg.rf.f54cc3492f5edcb8307b315a6594b2c6.txt,1672722154996,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155001_jpg.rf.372009e8127bfdca8c1b8d23a282918d.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155001_jpg.rf.372009e8127bfdca8c1b8d23a282918d.txt,1672722155001,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155001_jpg.rf.39cfe9312cb22b13c67f23defdcbc90c.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155001_jpg.rf.39cfe9312cb22b13c67f23defdcbc90c.txt,1672722155001,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155001_jpg.rf.68cb3819b991be82e93afe1ad963e0b0.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155001_jpg.rf.68cb3819b991be82e93afe1ad963e0b0.txt,1672722155001,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155001_jpg.rf.6eeba0d288837b02e8d18e54ee93b508.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155001_jpg.rf.6eeba0d288837b02e8d18e54ee93b508.txt,1672722155001,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155001_jpg.rf.b515477d48cb90a21d34c17cfe4dfecf.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155001_jpg.rf.b515477d48cb90a21d34c17cfe4dfecf.txt,1672722155001,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155001_jpg.rf.e3a9371a125ced779dc52fe35bc4bd50.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155001_jpg.rf.e3a9371a125ced779dc52fe35bc4bd50.txt,1672722155001,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155006_jpg.rf.3f3b2975be0ce6ed0b6e2aab702dcaf4.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155006_jpg.rf.3f3b2975be0ce6ed0b6e2aab702dcaf4.txt,1672722155006,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155006_jpg.rf.45284f35eb62a199aaf661b6bcd7e785.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155006_jpg.rf.45284f35eb62a199aaf661b6bcd7e785.txt,1672722155006,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155006_jpg.rf.e17f5473667d66331dbe564f537b19da.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155006_jpg.rf.e17f5473667d66331dbe564f537b19da.txt,1672722155006,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155011_jpg.rf.438fe2957fd97da9113510146fb02474.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155011_jpg.rf.438fe2957fd97da9113510146fb02474.txt,1672722155011,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155011_jpg.rf.4a16056302a491c198d64f5b2c3c72a2.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155011_jpg.rf.4a16056302a491c198d64f5b2c3c72a2.txt,1672722155011,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155011_jpg.rf.5912396f46f29c57ffd8eec60ee343ef.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155011_jpg.rf.5912396f46f29c57ffd8eec60ee343ef.txt,1672722155011,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155011_jpg.rf.a2a01d1b0cbc6c81de51a64dc35ccdbd.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155011_jpg.rf.a2a01d1b0cbc6c81de51a64dc35ccdbd.txt,1672722155011,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155011_jpg.rf.f6d4a3bd213a8800fbd270feaa606646.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155011_jpg.rf.f6d4a3bd213a8800fbd270feaa606646.txt,1672722155011,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155011_jpg.rf.f8f6f594fa7e0b913037d6f0f70b6fa0.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155011_jpg.rf.f8f6f594fa7e0b913037d6f0f70b6fa0.txt,1672722155011,train,test,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155015_jpg.rf.4a330989987d1ebf88ca6eda247260d0.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155015_jpg.rf.4a330989987d1ebf88ca6eda247260d0.txt,1672722155015,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155015_jpg.rf.cb1e2b8e012d79ed1012f04cba0764d9.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155015_jpg.rf.cb1e2b8e012d79ed1012f04cba0764d9.txt,1672722155015,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155015_jpg.rf.ff6f597942b4d67e43a27e8afc04857f.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155015_jpg.rf.ff6f597942b4d67e43a27e8afc04857f.txt,1672722155015,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155020_jpg.rf.40c0c04b20a2f0a439ae3f3cf408d7a8.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155020_jpg.rf.40c0c04b20a2f0a439ae3f3cf408d7a8.txt,1672722155020,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155020_jpg.rf.7be7daff1ee27e6d65e59329141a643c.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155020_jpg.rf.7be7daff1ee27e6d65e59329141a643c.txt,1672722155020,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155020_jpg.rf.d1ded9c4226a447316b7d4e4bba05e4b.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155020_jpg.rf.d1ded9c4226a447316b7d4e4bba05e4b.txt,1672722155020,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155026_jpg.rf.64ff6c15bb3a5251b195f83cd7565670.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155026_jpg.rf.64ff6c15bb3a5251b195f83cd7565670.txt,1672722155026,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155026_jpg.rf.92ed0aad441ac99f92f93e9a78ebe6da.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155026_jpg.rf.92ed0aad441ac99f92f93e9a78ebe6da.txt,1672722155026,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155026_jpg.rf.ab5f99f0f7d2d2f018568cfc0bfef3d1.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155026_jpg.rf.ab5f99f0f7d2d2f018568cfc0bfef3d1.txt,1672722155026,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155076_jpg.rf.1705b0b857094bc73ed32c332ba607a3.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155076_jpg.rf.1705b0b857094bc73ed32c332ba607a3.txt,1672722155076,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155076_jpg.rf.2e351b4d53d04b3fe114a10866e0c288.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155076_jpg.rf.2e351b4d53d04b3fe114a10866e0c288.txt,1672722155076,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155076_jpg.rf.339514c898d69563d8b49e21a0303d72.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155076_jpg.rf.339514c898d69563d8b49e21a0303d72.txt,1672722155076,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155085_jpg.rf.a417e6e63d71594a19ec271f286c820e.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155085_jpg.rf.a417e6e63d71594a19ec271f286c820e.txt,1672722155085,train,train,1,0|1
../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/images/1672722155085_jpg.rf.abd786a32fba39f1074ad460e049c482.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_healthy_sick/train/labels/1672722155085_jpg.rf.abd786a32fba39f1074ad460e049c482.txt,1672722155085,train,train,1,0|1
