path,label_path,clip,orig_split,split,n_objects,class_hist
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/24_png.rf.c6d9aae643c4774ef98ca787d6b7b49e.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/24_png.rf.c6d9aae643c4774ef98ca787d6b7b49e.txt,24,train,val,8,8
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/25_jpeg.rf.15afd4cccaa964edb7bb9fb141a608ed.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/25_jpeg.rf.15afd4cccaa964edb7bb9fb141a608ed.txt,25,train,val,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/25_jpeg.rf.6d748e2553049a0c0d000755b657426c.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/25_jpeg.rf.6d748e2553049a0c0d000755b657426c.txt,25,train,val,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/25_jpeg.rf.dc4e0f834c23c10152355666e1c50c20.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/25_jpeg.rf.dc4e0f834c23c10152355666e1c50c20.txt,25,train,val,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/27_jpeg.rf.426504b02e5f0169aa9672ad83e55ba7.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/27_jpeg.rf.426504b02e5f0169aa9672ad83e55ba7.txt,27,train,train,9,9
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/27_jpeg.rf.817cfaac74ab13bc5e221061a7fe7728.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/27_jpeg.rf.817cfaac74ab13bc5e221061a7fe7728.txt,27,train,train,9,9
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/27_jpeg.rf.c193246670b4f1a95ac777b9046476a4.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/27_jpeg.rf.c193246670b4f1a95ac777b9046476a4.txt,27,train,train,9,9
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/28_jpeg.rf.702918bb9357d71e3f0b9d79c952beeb.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/28_jpeg.rf.702918bb9357d71e3f0b9d79c952beeb.txt,28,train,train,5,5
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/28_jpeg.rf.93a5999cf92571795796b211df68664c.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/28_jpeg.rf.93a5999cf92571795796b211df68664c.txt,28,train,train,5,5
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/28_jpeg.rf.d2eaa0155bbcc9e4d0fc9e73cea4b085.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/28_jpeg.rf.d2eaa0155bbcc9e4d0fc9e73cea4b085.txt,28,train,train,5,5
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/29_png.rf.68198e33fb556148176892704a6cf7d8.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/29_png.rf.68198e33fb556148176892704a6cf7d8.txt,29,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/29_png.rf.eb14ee48c3fbdfe057baf8942c3bfd81.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/29_png.rf.eb14ee48c3fbdfe057baf8942c3bfd81.txt,29,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/29_png.rf.edaa1171d9b731d2342a737be4ce43fb.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/29_png.rf.edaa1171d9b731d2342a737be4ce43fb.txt,29,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/30_jpeg.rf.49ef24397d451f7d1b899c96b536ad4d.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/30_jpeg.rf.49ef24397d451f7d1b899c96b536ad4d.txt,30,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/30_jpeg.rf.7b81e622838ad6ea830494f913906fc2.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/30_jpeg.rf.7b81e622838ad6ea830494f913906fc2.txt,30,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/30_jpeg.rf.e746b866c556ac0ea1a61e2a3b0241d5.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/30_jpeg.rf.e746b866c556ac0ea1a61e2a3b0241d5.txt,30,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/31_jpeg.rf.295e4fce7b146bf131a48b7cf4097c2c.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/31_jpeg.rf.295e4fce7b146bf131a48b7cf4097c2c.txt,31,train,val,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/31_jpeg.rf.2b5df577522305c1375b8a3069eeb230.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/31_jpeg.rf.2b5df577522305c1375b8a3069eeb230.txt,31,train,val,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/31_jpeg.rf.3ed6fd37cba0a3020727844754e0175a.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/31_jpeg.rf.3ed6fd37cba0a3020727844754e0175a.txt,31,train,val,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/32_jpeg.rf.3f93d4f7e102b76195bbca0365c645b0.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/32_jpeg.rf.3f93d4f7e102b76195bbca0365c645b0.txt,32,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/32_jpeg.rf.726e170d168d2a041c7ea31c0bcb39ad.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/32_jpeg.rf.726e170d168d2a041c7ea31c0bcb39ad.txt,32,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/32_jpeg.rf.d9678706cd9498794d1d7ce8d202b541.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/32_jpeg.rf.d9678706cd9498794d1d7ce8d202b541.txt,32,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/34_jpeg.rf.a783bda1bad05be8d3022e964893fc2d.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/34_jpeg.rf.a783bda1bad05be8d3022e964893fc2d.txt,34,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/34_jpeg.rf.c5cf3c2103b8b115389176a2976d7efd.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/34_jpeg.rf.c5cf3c2103b8b115389176a2976d7efd.txt,34,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/34_jpeg.rf.c9a383650ca1527049ee0e8c917d553c.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/34_jpeg.rf.c9a383650ca1527049ee0e8c917d553c.txt,34,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/35_jpeg.rf.03f27b411cc4a27a52cd286658ea5121.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/35_jpeg.rf.03f27b411cc4a27a52cd286658ea5121.txt,35,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/35_jpeg.rf.8c40613564b8fb35a65539baaaad6011.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/35_jpeg.rf.8c40613564b8fb35a65539baaaad6011.txt,35,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/35_jpeg.rf.f64e5c35e7c8c79f572b9248f135739f.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/35_jpeg.rf.f64e5c35e7c8c79f572b9248f135739f.txt,35,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/36_jpeg.rf.4d9d13961d1df8bdd2c55ddcaf219b5e.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/36_jpeg.rf.4d9d13961d1df8bdd2c55ddcaf219b5e.txt,36,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/36_jpeg.rf.8f09ffa20bc65f9235804bd223076635.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/36_jpeg.rf.8f09ffa20bc65f9235804bd223076635.txt,36,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/36_jpeg.rf.c2b198ad8ace4637a4a35c02901c7c43.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/36_jpeg.rf.c2b198ad8ace4637a4a35c02901c7c43.txt,36,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/37_jpeg.rf.3055d4f7f512571692f7eb9a45700479.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/37_jpeg.rf.3055d4f7f512571692f7eb9a45700479.txt,37,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/37_jpeg.rf.d0af8351da0b2d3b202324b04f523049.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/37_jpeg.rf.d0af8351da0b2d3b202324b04f523049.txt,37,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/37_jpeg.rf.fcbf171d8360f35a346f72aa60017c25.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/37_jpeg.rf.fcbf171d8360f35a346f72aa60017c25.txt,37,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/39_jpg.rf.31cc2b510b5c135b1deef2152f072011.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/39_jpg.rf.31cc2b510b5c135b1deef2152f072011.txt,39,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/39_jpg.rf.333c8fe77085d21cd2c5c0ad400cdf05.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/39_jpg.rf.333c8fe77085d21cd2c5c0ad400cdf05.txt,39,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/39_jpg.rf.dacedf0008e70c411d63b14993e55a2d.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/39_jpg.rf.dacedf0008e70c411d63b14993e55a2d.txt,39,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/40_jpg.rf.0cc5829b9c0106b9b3cd0fd730fa7034.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/40_jpg.rf.0cc5829b9c0106b9b3cd0fd730fa7034.txt,40,train,train,3,3
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/40_jpg.rf.82225094a788d0f90bec06de8e895a3e.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/40_jpg.rf.82225094a788d0f90bec06de8e895a3e.txt,40,train,train,3,3
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/40_jpg.rf.a39063777d09d9563e83a5814ddc56d8.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/40_jpg.rf.a39063777d09d9563e83a5814ddc56d8.txt,40,train,train,3,3
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/41_jpg.rf.00f286ec7d4a3787f095e8d3ba4ec3fb.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/41_jpg.rf.00f286ec7d4a3787f095e8d3ba4ec3fb.txt,41,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/41_jpg.rf.3756a5660e1128d15ae3b843c8d03302.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/41_jpg.rf.3756a5660e1128d15ae3b843c8d03302.txt,41,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/41_jpg.rf.a73c67049883b424f4d8671dcf6abe1c.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/41_jpg.rf.a73c67049883b424f4d8671dcf6abe1c.txt,41,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/42_jpg.rf.08103e147d6ed50f0189250366b990ce.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/42_jpg.rf.08103e147d6ed50f0189250366b990ce.txt,42,train,train,4,4
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/42_jpg.rf.8d709d556804daae0d3d93d05300a039.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/42_jpg.rf.8d709d556804daae0d3d93d05300a039.txt,42,train,train,4,4
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/42_jpg.rf.b11e8f40edb8700aa1e13c08b2121d28.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/42_jpg.rf.b11e8f40edb8700aa1e13c08b2121d28.txt,42,train,train,4,4
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/4314019_img20161004113553_jpegd13c5e1aed7002eaaec9e1237bf85ad2_jpg.rf.1680645ab5358d2815d94f5faed18669.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/4314019_img20161004113553_jpegd13c5e1aed7002eaaec9e1237bf85ad2_jpg.rf.1680645ab5358d2815d94f5faed18669.txt,4314019_img20161004113553_jpegd13c5e1aed7002eaaec9e1237bf85ad,train,train,7,7
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/4314019_img20161004113553_jpegd13c5e1aed7002eaaec9e1237bf85ad2_jpg.rf.2ab52621e4499ba6f99d97f6310778b8.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/4314019_img20161004113553_jpegd13c5e1aed7002eaaec9e1237bf85ad2_jpg.rf.2ab52621e4499ba6f99d97f6310778b8.txt,4314019_img20161004113553_jpegd13c5e1aed7002eaaec9e1237bf85ad,train,train,7,7
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/4314019_img20161004113553_jpegd13c5e1aed7002eaaec9e1237bf85ad2_jpg.rf.648ecab5e8fdbcfe1ede87078824a399.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/4314019_img20161004113553_jpegd13c5e1aed7002eaaec9e1237bf85ad2_jpg.rf.648ecab5e8fdbcfe1ede87078824a399.txt,4314019_img20161004113553_jpegd13c5e1aed7002eaaec9e1237bf85ad,train,train,7,7
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/4314021_img20161004113519_jpegbf5d0a845ac8a9756e84b0b5a0f20a35_jpg.rf.44c707157cc82f68abf545d1dfb745f6.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/4314021_img20161004113519_jpegbf5d0a845ac8a9756e84b0b5a0f20a35_jpg.rf.44c707157cc82f68abf545d1dfb745f6.txt,4314021_img20161004113519_jpegbf5d0a845ac8a9756e84b0b5a0f20a,train,train,27,27
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/4314021_img20161004113519_jpegbf5d0a845ac8a9756e84b0b5a0f20a35_jpg.rf.51a04b87ec28f6090063abbb812571a8.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/4314021_img20161004113519_jpegbf5d0a845ac8a9756e84b0b5a0f20a35_jpg.rf.51a04b87ec28f6090063abbb812571a8.txt,4314021_img20161004113519_jpegbf5d0a845ac8a9756e84b0b5a0f20a,train,train,27,27
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/4314021_img20161004113519_jpegbf5d0a845ac8a9756e84b0b5a0f20a35_jpg.rf.6bff801ce8c00330df1b322586375f0b.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/4314021_img20161004113519_jpegbf5d0a845ac8a9756e84b0b5a0f20a35_jpg.rf.6bff801ce8c00330df1b322586375f0b.txt,4314021_img20161004113519_jpegbf5d0a845ac8a9756e84b0b5a0f20a,train,train,27,27
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/43_jpg.rf.0deffd527a32e29be3faade3ea2087dd.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/43_jpg.rf.0deffd527a32e29be3faade3ea2087dd.txt,43,train,train,3,3
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/43_jpg.rf.85cee2713b64dfc2a803646267476c6a.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/43_jpg.rf.85cee2713b64dfc2a803646267476c6a.txt,43,train,train,3,3
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/43_jpg.rf.fcd8304bb092a2812d767482e1d56bae.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/43_jpg.rf.fcd8304bb092a2812d767482e1d56bae.txt,43,train,train,3,3
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/44_jpg.rf.8c8b345b64a56c439cf989062c5bed61.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/44_jpg.rf.8c8b345b64a56c439cf989062c5bed61.txt,44,train,test,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/44_jpg.rf.94cc9baa9f73cb896e102f08ee6c2c60.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/44_jpg.rf.94cc9baa9f73cb896e102f08ee6c2c60.txt,44,train,test,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/44_jpg.rf.c32435a11c6e6842173b267d1f5f1f90.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/44_jpg.rf.c32435a11c6e6842173b267d1f5f1f90.txt,44,train,test,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/Broiler_pilic_jpg.rf.1084438689eb1759dd8a094a64ce7675.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/Broiler_pilic_jpg.rf.1084438689eb1759dd8a094a64ce7675.txt,Broiler_pilic,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/Broiler_pilic_jpg.rf.3599a4b4273425835bcfc023278d2f9f.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/Broiler_pilic_jpg.rf.3599a4b4273425835bcfc023278d2f9f.txt,Broiler_pilic,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/Broiler_pilic_jpg.rf.51c8adec6a6d59f94469d2af8572855e.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/Broiler_pilic_jpg.rf.51c8adec6a6d59f94469d2af8572855e.txt,Broiler_pilic,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/Chikens_jpg.rf.5b0a593701a001cedc562e58044bc354.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/Chikens_jpg.rf.5b0a593701a001cedc562e58044bc354.txt,Chikens,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/Chikens_jpg.rf.6cdf2a7e3f37c082460bf2159c723f23.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/Chikens_jpg.rf.6cdf2a7e3f37c082460bf2159c723f23.txt,Chikens,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/Chikens_jpg.rf.a50c886b0b16140845b17e8a8889848a.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/Chikens_jpg.rf.a50c886b0b16140845b17e8a8889848a.txt,Chikens,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/Cornish-cross-2_jpg.rf.b3b9c2f4a698a070a564ac6a4268b840.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/Cornish-cross-2_jpg.rf.b3b9c2f4a698a070a564ac6a4268b840.txt,Cornish-cross,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/Cornish-cross-2_jpg.rf.b6df6d3a08ff53ade6f23d05c863c730.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/Cornish-cross-2_jpg.rf.b6df6d3a08ff53ade6f23d05c863c730.txt,Cornish-cross,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/Cornish-cross-2_jpg.rf.cbc9130bd9cdf420cc325284922831b1.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/Cornish-cross-2_jpg.rf.cbc9130bd9cdf420cc325284922831b1.txt,Cornish-cross,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/Huddle-at-ndv-350x450_jpg.rf.11dfada7caee737948a043240349d7cd.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/Huddle-at-ndv-350x450_jpg.rf.11dfada7caee737948a043240349d7cd.txt,Huddle-at-ndv-350x,train,val,4,4
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/Huddle-at-ndv-350x450_jpg.rf.83f224819cbb66b963c58dd831ab5d6f.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/Huddle-at-ndv-350x450_jpg.rf.83f224819cbb66b963c58dd831ab5d6f.txt,Huddle-at-ndv-350x,train,val,4,4
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/Huddle-at-ndv-350x450_jpg.rf.e8c2fc8c9800dcd34768cf79d8c4a0b0.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/Huddle-at-ndv-350x450_jpg.rf.e8c2fc8c9800dcd34768cf79d8c4a0b0.txt,Huddle-at-ndv-350x,train,val,4,4
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/IMG_7072-1024x683-jpg_jpg.rf.1aacea8178e9dcda9b05f45c71ba1ab9.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/IMG_7072-1024x683-jpg_jpg.rf.1aacea8178e9dcda9b05f45c71ba1ab9.txt,IMG_7072-1024x683-jpg,train,train,4,4
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/IMG_7072-1024x683-jpg_jpg.rf.4db391bf7d336dd659d47aff48264c70.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/IMG_7072-1024x683-jpg_jpg.rf.4db391bf7d336dd659d47aff48264c70.txt,IMG_7072-1024x683-jpg,train,train,4,4
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/IMG_7072-1024x683-jpg_jpg.rf.fdfa8024f441d77741a0e1b5c3d6247c.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/IMG_7072-1024x683-jpg_jpg.rf.fdfa8024f441d77741a0e1b5c3d6247c.txt,IMG_7072-1024x683-jpg,train,train,4,4
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/Nerwcastle-disease-symptoms_jpg.rf.07e680156601e468d50b7948247a6733.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/Nerwcastle-disease-symptoms_jpg.rf.07e680156601e468d50b7948247a6733.txt,Nerwcastle-disease-symptoms,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/Nerwcastle-disease-symptoms_jpg.rf.86beb04ffb8e45cae9eb4aadd9fb24aa.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/Nerwcastle-disease-symptoms_jpg.rf.86beb04ffb8e45cae9eb4aadd9fb24aa.txt,Nerwcastle-disease-symptoms,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/Nerwcastle-disease-symptoms_jpg.rf.a3ce9f1088bf2654b9825c7ce9b5150f.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/Nerwcastle-disease-symptoms_jpg.rf.a3ce9f1088bf2654b9825c7ce9b5150f.txt,Nerwcastle-disease-symptoms,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/SICKCHICKEN-1024x0-c-default_jpg.rf.06ac7e5844fb5d3f12d6e228d2bf1826.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/SICKCHICKEN-1024x0-c-default_jpg.rf.06ac7e5844fb5d3f12d6e228d2bf1826.txt,SICKCHICKEN-1024x0-c-default,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/SICKCHICKEN-1024x0-c-default_jpg.rf.1df83e31c4906879b89c6e25d466d013.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/SICKCHICKEN-1024x0-c-default_jpg.rf.1df83e31c4906879b89c6e25d466d013.txt,SICKCHICKEN-1024x0-c-default,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/SICKCHICKEN-1024x0-c-default_jpg.rf.d13714b6b12d9c45c40a64a8c5b675f6.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/SICKCHICKEN-1024x0-c-default_jpg.rf.d13714b6b12d9c45c40a64a8c5b675f6.txt,SICKCHICKEN-1024x0-c-default,train,train,2,2
../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/images/broiler-chicken-days-old-isolated-white-107069536_jpg.rf.6152ae583b025da285e5f7bbecf96a4f.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_broiler_detection/train/labels/broiler-chicken-days-old-isolated-white-107069536_jpg.rf.6152ae583b025da285e5f7bbecf96a4f.txt,broiler-chicken-days-old-isolated-white,train,train,1,1
